iter	Logloss
371	0.008890278072
372	0.008879300122
373	0.008879282596
374	0.008869468686
375	0.008869440364
376	0.008840264946
377	0.008840279056
378	0.008829426905
379	0.008829395123
380	0.008811337683
381	0.008811301592
382	0.008811283189
383	0.00881130298
384	0.008811300148
385	0.008811265102
386	0.008803517759
387	0.008796200556
388	0.008796163488
389	0.008787361286
390	0.008779927879
391	0.008779871157
392	0.008768405434
393	0.008761327265
394	0.008735728019
395	0.008727215107
396	0.00871710993
397	0.008710840306
398	0.008708305792
399	0.008698683317
400	0.008674717238
401	0.008659218
402	0.008648452574
403	0.008561807551
404	0.008561740073
405	0.00856173081
406	0.008561714083
407	0.008549993565
408	0.008533513492
409	0.008523619798
410	0.008507179579
411	0.008497592396
412	0.0084823389
413	0.008479999704
414	0.008474187832
415	0.008464617456
416	0.008455422532
417	0.008446178215
418	0.00844485258
419	0.00844481489
420	0.008435904942
421	0.008435854129
422	0.00842545824
423	0.00840943013
424	0.00840086635
425	0.008400860136
426	0.00840083373
427	0.008392774113
428	0.008380944455
429	0.008366952619
430	0.008361462852
431	0.008352885753
432	0.008338207193
433	0.008328055736
434	0.008319754082
435	0.008319753082
436	0.008303732411
437	0.008303753569
438	0.008295675249
439	0.008284725443
440	0.008284725443
441	0.008272425477
442	0.008272440887
443	0.00827238671
444	0.008248853335
445	0.008248846888
446	0.008236417963
447	0.008227681674
448	0.008227653236
449	0.008216828861
450	0.008216686681
451	0.008191371258
452	0.008188701867
453	0.008188704632
454	0.008159634486
455	0.008156969586
456	0.008156979648
457	0.008144538156
458	0.008144544676
459	0.008144520158
460	0.008144520258
461	0.0081444991
462	0.008144471995
463	0.008118217766
464	0.008118187467
465	0.008106712249
466	0.008106684744
467	0.008106666685
468	0.008100334673
469	0.008092670458
470	0.008087539804
471	0.008087531674
472	0.008081031271
473	0.008076360178
474	0.00807631674
475	0.008070459661
476	0.008065429056
477	0.008057387151
478	0.008057387151
479	0.008057347767
480	0.008057334206
481	0.008050112332
482	0.008042230009
483	0.008032601726
484	0.008032576276
485	0.008032537442
486	0.008032537442
487	0.008032503056
488	0.008032505139
489	0.008021324385
490	0.008021290265
491	0.00800690947
492	0.007999051926
493	0.007998983105
494	0.007983568687
495	0.007978224012
496	0.007978199589
497	0.007972846458
498	0.007972846458
499	0.007972812782
500	0.007972806052
501	0.007965518385
502	0.007948667424
503	0.00794864375
504	0.007948613568
505	0.007941425269
506	0.007918563664
507	0.007918540713
508	0.007918527319
509	0.007918527319
510	0.007918527319
511	0.007918527319
512	0.007918527319
513	0.007918527319
514	0.007918527319
515	0.007909029482
516	0.007909030831
517	0.007908964153
518	0.007887214755
519	0.007885221702
520	0.007885213289
521	0.007885171667
522	0.007885176904
523	0.007885135749
524	0.0078774493
525	0.007874749538
526	0.007874771129
527	0.007869813058
528	0.007869795998
529	0.007869776184
530	0.007869757409
531	0.007869777167
532	0.007861476573
533	0.007849753111
534	0.007842079031
535	0.007840394762
536	0.007840370606
537	0.007840237177
538	0.00784007671
539	0.007840091587
540	0.007840079709
541	0.007840035633
542	0.00784001182
543	0.00784001182
544	0.007833075052
545	0.007833082255
546	0.007812862683
547	0.007812817885
548	0.007789940475
549	0.007789944974
550	0.00777685122
551	0.00777683566
552	0.007776821771
553	0.007776802313
554	0.007772098402
555	0.007772057435
556	0.007772028414
557	0.007771992212
558	0.007764433716
559	0.007764351873
560	0.00775531453
561	0.007755342192
562	0.007737156977
563	0.007737137912
564	0.007737122935
565	0.007730761167
566	0.007729384094
567	0.007729371099
568	0.007729345576
569	0.007718437927
570	0.007718444241
571	0.007712458419
572	0.007694763398
573	0.007694736859
574	0.007691858897
575	0.007684283563
576	0.007677951534
577	0.007671887319
578	0.007666148238
579	0.007666152353
580	0.007653554703
581	0.007653530124
582	0.007643317261
583	0.007643307165
584	0.007643301451
585	0.007631820224
586	0.00763181531
587	0.007631816426
588	0.007614748151
589	0.007614713821
590	0.00760323229
591	0.007603225943
592	0.007603200437
593	0.007590704475
594	0.007590698911
595	0.007590695562
596	0.007581548514
597	0.007581505459
598	0.007581490166
599	0.007581492065
600	0.007575776347
601	0.007575767451
602	0.007575754722
603	0.007575752224
604	0.00757573763
605	0.007575738885
606	0.007569124833
607	0.007569114788
608	0.007552437661
609	0.007552396
610	0.007546011484
611	0.007546037474
612	0.007546017832
613	0.007546026395
614	0.007546013084
615	0.007546002155
616	0.007546015399
617	0.007546007319
618	0.007545888596
619	0.007545856376
620	0.00754577767
621	0.007535343536
622	0.007535327876
623	0.007535293696
624	0.007535280635
625	0.007535203211
626	0.007528481007
627	0.007526421333
628	0.007520728956
629	0.007519644378
630	0.007519644378
631	0.007500849902
632	0.007493674272
633	0.007493674272
634	0.007493674272
635	0.007493674272
636	0.007493674272
637	0.007493674272
638	0.007493674272
639	0.007493680958
640	0.007484040025
641	0.007484035993
642	0.007484023665
643	0.007484014985
644	0.007483995587
645	0.007483997503
646	0.007483948057
647	0.007483951139
648	0.007483966461
649	0.00748395953
650	0.007483941938
651	0.007470736891
652	0.007470733192
653	0.007470713367
654	0.007470702022
655	0.007470696757
656	0.00747069106
657	0.00747069106
658	0.007470633317
659	0.007470597648
660	0.007470605378
661	0.007470605378
662	0.007470605378
663	0.007446631482
664	0.007444766805
665	0.007444669195
666	0.007444638352
667	0.007444632121
668	0.007444634187
669	0.007444632904
670	0.007444617378
671	0.007444599851
672	0.007438917246
673	0.007438901303
674	0.007438890257
675	0.007438880867
676	0.007438880017
677	0.007438855367
678	0.007438735094
679	0.00743873826
680	0.00743153776
681	0.007426756447
682	0.007426722244
683	0.007423591689
684	0.007423559536
685	0.007423572114
686	0.007423545225
687	0.007423553605
688	0.007423388024
689	0.00742339772
690	0.007416310814
691	0.007416299985
692	0.007416291921
693	0.007416286407
694	0.007416271097
695	0.007409534753
696	0.007409484491
697	0.007409484491
698	0.007406428952
699	0.00740640078
700	0.007406390051
701	0.007406397182
702	0.00740638115
703	0.007406377135
704	0.007406348441
705	0.007369158391
706	0.007369149178
707	0.007369148645
708	0.007369145063
709	0.007369108078
710	0.007369109128
711	0.007369075481
712	0.007369032299
713	0.007369013956
714	0.007361246331
715	0.007353812207
716	0.007353785678
717	0.007349530502
718	0.007349421253
719	0.007333262596
720	0.007326442047
721	0.007326433517
722	0.007319924667
723	0.007319896962
724	0.007318830407
725	0.007318828858
726	0.007318818695
727	0.007318803002
728	0.00731880675
729	0.00731879967
730	0.007313229272
731	0.007293170804
732	0.007287198597
733	0.007280843508
734	0.007262140702
735	0.007262114479
736	0.007262093271
737	0.007262076128
738	0.007262049973
739	0.007262017014
740	0.0072619717
741	0.0072619717
742	0.007261907765
743	0.007261907765
744	0.007261871147
745	0.007250561354
746	0.007241559596
747	0.007220525701
748	0.007220519736
749	0.007220508724
750	0.007220513456
751	0.007220497596
752	0.007220482658
753	0.007211751441
754	0.007131343709
755	0.007124896203
756	0.007107122576
757	0.007100144669
758	0.007087255342
759	0.00708200673
760	0.007077572494
761	0.007072155389
762	0.007067992046
763	0.007067956927
764	0.007057146058
765	0.007057152722
766	0.007053158435
767	0.007051300064
768	0.007051300064
769	0.007051289579
770	0.007051279933
771	0.007051273758
772	0.007050686102
773	0.007050575466
774	0.007046598654
775	0.007045875922
776	0.007045846412
777	0.007022303947
778	0.007009569436
779	0.007004420305
780	0.006995320057
781	0.006995294601
782	0.006955479887
783	0.006955479887
784	0.006921226529
785	0.006915794482
786	0.006915766061
787	0.006915775024
788	0.006915672449
789	0.006915662986
790	0.006915614223
791	0.006915602644
792	0.006915568225
793	0.006915580254
794	0.006915445987
795	0.006915447103
796	0.00690583812
797	0.00688669
798	0.006886693481
799	0.00688667199
800	0.006886662577
801	0.006886658196
802	0.006881282546
803	0.00688121448
804	0.006881202146
805	0.006873644154
806	0.006873588377
807	0.006870669648
808	0.006870659213
809	0.006870324851
810	0.006870252491
811	0.00687021138
812	0.00687021138
813	0.006861148134
814	0.006861145885
815	0.006861034595
816	0.006861042008
817	0.006853009287
818	0.006852981931
819	0.006852981931
820	0.006852914642
821	0.006852873203
822	0.0068504516
823	0.006850202352
824	0.006848736704
825	0.006844864382
826	0.006844415127
827	0.006841052859
828	0.006840936524
829	0.006831774964
830	0.006826329544
831	0.006826303371
832	0.006826293176
833	0.006784985944
834	0.006784976531
835	0.006784976531
836	0.006784947293
837	0.006784932782
838	0.006784907143
839	0.006770534274
840	0.00677053479
841	0.006770436298
842	0.006770436298
843	0.006770434699
844	0.006770304986
845	0.006770304986
846	0.006770295673
847	0.006764222754
848	0.006764222754
849	0.006764193033
850	0.006764193033
851	0.006758982414
852	0.006757595991
853	0.006757595991
854	0.006757597773
855	0.006754142673
856	0.006754116467
857	0.00675412493
858	0.006754104544
859	0.006746539141
860	0.006746471991
861	0.006746412532
862	0.006746353307
863	0.006746339129
864	0.006746340379
865	0.00674553903
866	0.006745524003
867	0.006745526569
868	0.006745518839
869	0.006736977251
870	0.006733756125
871	0.006733765305
872	0.006733727665
873	0.00673372114
874	0.006733708323
875	0.006733698077
876	0.006733685616
877	0.006733545507
878	0.006733545507
879	0.006733545507
880	0.006733518851
881	0.006733515936
882	0.006733482549
883	0.006733482549
884	0.00672817643
885	0.006728163352
886	0.006725647354
887	0.006725647354
888	0.006720755931
889	0.006720729331
890	0.006715489105
891	0.006715489105
892	0.006697897202
893	0.006681780946
894	0.006681747493
895	0.006681732466
896	0.006681721121
897	0.006681711808
898	0.006681700629
899	0.006681702828
900	0.006681678538
901	0.006656767667
902	0.006642491358
903	0.00662876439
904	0.00662876439
905	0.00662876439
906	0.006619007891
907	0.006618924966
908	0.006618880743
909	0.006612059834
910	0.006606794054
911	0.006606753343
912	0.006606658382
913	0.006606647695
914	0.006604894835
915	0.006604887971
916	0.006604876018
917	0.006603266032
918	0.006603232796
919	0.006603222717
920	0.006603206107
921	0.006603203075
922	0.006602950351
923	0.006597169548
924	0.006593113914
925	0.006590690813
926	0.006590680825
927	0.00659067008
928	0.006589649195
929	0.006589652427
930	0.006587374685
931	0.006587360006
932	0.006582489202
933	0.006582482372
934	0.006582463804
935	0.006582447694
936	0.006582453167
937	0.006582418631
938	0.006582418631
939	0.006582403709
940	0.006561254305
941	0.006561254305
942	0.006561258845
943	0.006561239336
944	0.006561216329
945	0.006561164359
946	0.006507064199
947	0.006507037293
948	0.006507003773
949	0.006506978234
950	0.00650696269
951	0.00650696269
952	0.006506852375
953	0.006506852375
954	0.006506826452
955	0.006506823153
956	0.006506811125
957	0.006506811125
958	0.006506783542
959	0.006499312351
960	0.006499280031
961	0.00649928612
962	0.006496691256
963	0.006495201319
964	0.006495192756
965	0.006480536329
966	0.006480547366
967	0.006480525383
968	0.006480525383
969	0.006480513113
970	0.006480526833
971	0.006474913023
972	0.006474902002
973	0.006470429053
974	0.006470422373
975	0.006470416475
976	0.006470404697
977	0.006470427779
978	0.006461796806
979	0.006453181542
980	0.006453125281
981	0.006444984541
982	0.006425679518
983	0.006425679518
984	0.006425670505
985	0.006425528769
986	0.006425525868
987	0.00642550835
988	0.006425459503
989	0.006425451657
990	0.006425437737
991	0.006425430124
992	0.006425400952
993	0.006425400952
994	0.006421829148
995	0.006421814653
996	0.00639398369
997	0.006393960383
998	0.00639395855
999	0.006391998715
